MiniGrid-DLEnv-random-v0_MiniGrid-Empty-5x5-v0_Quantization_1_1,137654.0,2019,68,0.36 0.45 0.00 1.00,137.7 171.8 1.0 405.0
MiniGrid-DLEnv-random-v0_MiniGrid-Empty-5x5-v0_Original_2_2,116510.0,1636,71,0.41 0.46 0.00 1.00,116.5 159.0 1.0 405.0
MiniGrid-DLEnv-random-v0_MiniGrid-Empty-5x5-v0_Original_4_4,129095.0,1633,79,0.42 0.46 0.00 1.00,129.1 166.8 1.0 405.0
MiniGrid-DLEnv-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Quantization_5_5,128131.0,1499,85,0.39 0.45 0.00 1.00,128.1 164.1 1.0 405.0
MiniGrid-DLTestingW9H9T2Goal-random-v0_MiniGrid-DLEnv-random-v0_Original_5_5,106352.0,2198,48,0.63 0.45 0.00 1.00,106.4 156.3 1.0 1079.0
MiniGrid-DLEnv-random-v0_MiniGrid-Empty-5x5-v0_Original_5_5,140335.0,1612,87,0.36 0.44 0.00 1.00,140.3 166.3 1.0 405.0
MiniGrid-DLEnv-random-v0_MiniGrid-Empty-5x5-v0_Original_3_3,157008.0,1744,90,0.34 0.44 0.00 1.00,157.0 175.9 1.0 405.0
MiniGrid-DLEnv-random-v0_MiniGrid-Empty-5x5-v0_Quantization_3_3,191380.0,2026,94,0.24 0.40 0.00 1.00,191.4 185.9 1.0 405.0
MiniGrid-DLEnv-random-v0_MiniGrid-Empty-5x5-v0_Quantization_5_5,148546.0,1613,92,0.38 0.45 0.00 1.00,148.5 173.5 1.0 405.0
MiniGrid-DLEnv-random-v0_MiniGrid-Empty-5x5-v0_Original_1_1,143995.0,1572,91,0.39 0.46 0.00 1.00,144.0 176.7 1.0 405.0
MiniGrid-DLEnv-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Quantization_2_2,129315.0,1278,101,0.38 0.45 0.00 1.00,129.3 167.2 1.0 405.0
MiniGrid-DLEnv-random-v0_MiniGrid-Empty-5x5-v0_Quantization_4_4,155049.0,1501,103,0.34 0.44 0.00 1.00,155.0 177.8 1.0 405.0
MiniGrid-DLTestingW9H9T0Objects-random-v0_MiniGrid-DLEnv-random-v0_Original_5_5,23257.0,2102,11,0.67 0.46 0.00 1.00,23.3 19.9 1.0 154.0
MiniGrid-DLEnv-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Quantization_4_4,148333.0,1241,119,0.38 0.45 0.00 1.00,148.3 175.1 1.0 405.0
MiniGrid-DLTestingW9H9T1Objects-random-v0_MiniGrid-DLEnv-random-v0_Original_5_5,35263.0,2047,17,0.20 0.40 0.00 1.00,35.3 78.2 1.0 1280.0
MiniGrid-DLEnv-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Quantization_3_3,185826.0,1286,144,0.30 0.43 0.00 1.00,185.8 184.5 1.0 405.0
MiniGrid-DLEnv-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Quantization_1_1,170982.0,1156,147,0.33 0.43 0.00 1.00,171.0 176.2 1.0 405.0
MiniGrid-DLEnv-random-v0_MiniGrid-MultiRoom-N2-S4-v0_Adaptive_Hierachical_1_1,188427.0,1212,155,0.32 0.42 0.00 1.00,188.2 181.0 1.0 405.0
MiniGrid-UnlockPickup-v0_MiniGrid-DLEnv-random-v0_Original_2_2,286695.0,1864,153,0.01 0.05 0.00 0.66,286.7 12.7 109.0 288.0
MiniGrid-MultiRoom-N6-v0_MiniGrid-DLEnv-random-v0_Quantization_3_3,120960.0,2120,57,0.00 0.00 0.00 0.00,120.0 0.0 120.0 120.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Original_1_1,93758.0,1558,60,0.93 0.07 0.46 1.00,93.8 100.6 1.0 764.0
MiniGrid-ObstructedMaze-1Dlh-v0_MiniGrid-DLEnv-random-v0_Original_1_1,286746.0,1867,153,0.01 0.05 0.00 0.67,286.7 11.4 106.0 288.0
MiniGrid-DLTestingW9H9T2Objects-random-v0_MiniGrid-DLEnv-random-v0_Original_5_5,58807.0,2151,27,0.41 0.48 0.00 1.00,58.8 74.4 1.0 592.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Quantization_1_1,221762.0,1968,112,0.84 0.16 0.00 1.00,221.8 231.6 1.0 1280.0
MiniGrid-Empty-16x16-v0_MiniGrid-DLEnv-random-v0_Quantization_4_4,596966.0,1659,359,0.45 0.31 0.00 0.92,597.0 318.7 87.0 1024.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Original_4_4,174574.0,1669,104,0.88 0.13 0.18 1.00,174.6 191.8 1.0 1170.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Quantization_2_2,282086.0,2059,137,0.80 0.22 0.00 1.00,282.1 301.4 1.0 1280.0
MiniGrid-DLTestingW16H16T1Objects-random-v0_MiniGrid-DLEnv-random-v0_Original_5_5,93776.0,2145,43,0.19 0.38 0.00 1.00,93.7 176.9 1.0 1280.0
MiniGrid-MultiRoom-N2-S4-v0_MiniGrid-DLEnv-random-v0_Quantization_4_4,38779.0,1552,24,0.04 0.14 0.00 0.89,38.8 5.0 5.0 40.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Quantization_5_5,227231.0,1646,138,0.84 0.18 0.00 1.00,227.2 249.7 1.0 1280.0
MiniGrid-DLTestingW16H9T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Original_1_1,94579.0,1512,62,0.93 0.07 0.48 1.00,94.6 96.0 1.0 746.0
MiniGrid-Empty-16x16-v0_MiniGrid-DLEnv-random-v0_Original_4_4,393016.0,2065,190,0.65 0.27 0.00 0.96,393.0 286.4 46.0 1024.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Hierachical_5_5,341533.0,1101,310,0.76 0.23 0.00 1.00,341.5 311.3 1.0 1280.0
MiniGrid-MultiRoom-N2-S4-v0_MiniGrid-DLEnv-random-v0_Original_4_4,37997.0,1885,20,0.06 0.17 0.00 0.89,38.0 6.2 5.0 40.0
MiniGrid-DoorKey-16x16-v0_MiniGrid-DLEnv-random-v0_Adaptive_Quantization_5_5,2544816.0,947,2686,0.01 0.06 0.00 0.92,2544.8 146.6 241.0 2560.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Original_2_2,324288.0,1521,213,0.77 0.24 0.00 1.00,324.3 329.5 1.0 1280.0
MiniGrid-DLTestingW16H16T2Objects-random-v0_MiniGrid-DLEnv-random-v0_Original_5_5,144227.0,2206,65,0.35 0.45 0.00 1.00,144.2 189.6 1.0 1280.0
MiniGrid-DLTestingW16H9T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Quantization_1_1,238455.0,1967,121,0.83 0.17 0.00 1.00,238.5 236.5 1.0 1280.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Quantization_2_2,309514.0,1460,211,0.78 0.21 0.00 1.00,309.5 293.2 1.0 1280.0
MiniGrid-DLTestingW16H9T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Quantization_2_2,216877.0,2051,105,0.85 0.16 0.00 1.00,216.9 230.0 1.0 1280.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Hierachical_3_3,1119580.0,1520,736,0.13 0.30 0.00 1.00,1119.6 377.4 1.0 1280.0
MiniGrid-Empty-Random-5x5-v0_MiniGrid-DLEnv-random-v0_Original_5_5,10832.0,2115,5,0.90 0.06 0.66 0.99,10.8 6.3 1.0 38.0
MiniGrid-ObstructedMaze-1Dlh-v0_MiniGrid-DLEnv-random-v0_Original_2_2,289752.0,1845,157,0.00 0.04 0.00 0.73,287.2 11.3 88.0 288.0
MiniGrid-ObstructedMaze-1Dlhb-v0_MiniGrid-DLEnv-random-v0_Original_1_1,290217.0,1885,153,0.00 0.01 0.00 0.32,287.9 2.2 219.0 288.0
MiniGrid-MultiRoom-N6-v0_MiniGrid-DLEnv-random-v0_Quantization_4_4,120960.0,1559,77,0.00 0.00 0.00 0.00,120.0 0.0 120.0 120.0
MiniGrid-MultiRoom-N6-v0_MiniGrid-DLEnv-random-v0_Original_4_4,120960.0,1868,64,0.00 0.00 0.00 0.00,120.0 0.0 120.0 120.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Quantization_5_5,439841.0,1534,286,0.68 0.30 0.00 1.00,439.8 401.6 1.0 1280.0
MiniGrid-DLTestingW16H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Hierachical_4_4,528269.0,1391,379,0.62 0.32 0.00 1.00,528.3 423.6 1.0 1280.0
MiniGrid-UnlockPickup-v0_MiniGrid-DLEnv-random-v0_Quantization_3_3,286773.0,2135,134,0.01 0.05 0.00 0.70,286.8 12.9 95.0 288.0
MiniGrid-Empty-16x16-v0_MiniGrid-DLEnv-random-v0_Original_3_3,508969.0,1620,314,0.54 0.32 0.00 0.95,509.0 330.0 57.0 1024.0
MiniGrid-DLTestingW16H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Original_1_1,198917.0,1478,134,0.86 0.14 0.00 1.00,198.9 191.8 1.0 1280.0
MiniGrid-Empty-16x16-v0_MiniGrid-DLEnv-random-v0_Quantization_5_5,662312.0,1645,402,0.39 0.30 0.00 0.90,662.3 304.0 114.0 1024.0
MiniGrid-DistShift1-v0_MiniGrid-DLEnv-random-v0_Original_1_1,133442.0,1976,67,0.42 0.31 0.00 0.94,133.4 69.9 7.0 252.0
MiniGrid-MultiRoom-N2-S4-v0_MiniGrid-DLEnv-random-v0_Original_3_3,38515.0,1568,24,0.04 0.15 0.00 0.91,38.5 5.3 4.0 40.0
MiniGrid-MultiRoom-N2-S4-v0_MiniGrid-DLEnv-random-v0_Quantization_5_5,39502.0,1570,25,0.01 0.09 0.00 0.82,39.5 3.1 8.0 40.0
MiniGrid-DLTestingW16H9T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Original_4_4,395512.0,1692,233,0.72 0.29 0.00 1.00,395.5 386.9 1.0 1280.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Original_5_5,601946.0,1654,363,0.56 0.35 0.00 1.00,601.9 461.0 1.0 1280.0
MiniGrid-DistShift2-v0_MiniGrid-DLEnv-random-v0_Original_1_1,83024.0,1895,43,0.64 0.28 0.00 0.93,83.0 54.5 11.0 252.0
MiniGrid-DLTestingW16H9T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Quantization_5_5,394651.0,1701,231,0.71 0.31 0.00 1.00,394.7 412.1 1.0 1280.0
MiniGrid-DLTestingW16H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Quantization_2_2,324407.0,2065,157,0.77 0.19 0.00 1.00,324.1 269.9 1.0 1280.0
MiniGrid-DLTestingW16H9T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Original_2_2,318654.0,1696,187,0.77 0.23 0.00 1.00,318.7 320.7 1.0 1280.0
MiniGrid-ObstructedMaze-1Dlhb-v0_MiniGrid-DLEnv-random-v0_Original_2_2,290304.0,1872,155,0.00 0.00 0.00 0.00,288.0 0.0 288.0 288.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Quantization_4_4,461825.0,1228,375,0.66 0.34 0.00 1.00,461.8 445.3 1.0 1280.0
MiniGrid-DLEnv-random-v0_MiniGrid-MultiRoom-N2-S4-v0_Adaptive_Hierachical_2_2,192141.0,1203,159,0.29 0.43 0.00 1.00,192.1 187.0 1.0 405.0
MiniGrid-MultiRoom-N6-v0_MiniGrid-DLEnv-random-v0_Original_3_3,120960.0,1550,78,0.00 0.00 0.00 0.00,120.0 0.0 120.0 120.0
MiniGrid-UnlockPickup-v0_MiniGrid-DLEnv-random-v0_Original_4_4,284082.0,1898,149,0.02 0.09 0.00 0.82,284.1 23.2 58.0 288.0
MiniGrid-MultiRoom-N6-v0_MiniGrid-DLEnv-random-v0_Quantization_5_5,120960.0,1561,77,0.00 0.00 0.00 0.00,120.0 0.0 120.0 120.0
MiniGrid-DLTestingW16H9T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Quantization_2_2,261683.0,1328,197,0.82 0.19 0.00 1.00,261.7 259.2 1.0 1280.0
MiniGrid-DLTestingW16H9T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Hierachical_5_5,299608.0,1127,265,0.79 0.21 0.00 1.00,299.6 293.0 1.0 1280.0
MiniGrid-DLEnv-random-v0_MiniGrid-MultiRoom-N2-S4-v0_Adaptive_Hierachical_3_3,177417.0,912,194,0.31 0.44 0.00 1.00,177.4 186.2 1.0 405.0
MiniGrid-UnlockPickup-v0_MiniGrid-DLEnv-random-v0_Quantization_4_4,286274.0,1602,178,0.01 0.06 0.00 0.89,286.3 17.1 36.0 288.0
MiniGrid-DistShift1-v0_MiniGrid-DLEnv-random-v0_Original_2_2,79909.0,1976,40,0.40 0.36 0.00 0.91,79.9 50.0 2.0 252.0
MiniGrid-DLTestingW16H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Hierachical_2_2,866954.0,1146,756,0.34 0.38 0.00 1.00,867.0 478.1 1.0 1280.0
MiniGrid-DistShift2-v0_MiniGrid-DLEnv-random-v0_Original_2_2,16119.0,2062,7,0.00 0.06 0.00 0.91,16.1 13.9 2.0 107.0
MiniGrid-DLEnv-random-v0_MiniGrid-MultiRoom-N2-S4-v0_Adaptive_Hierachical_4_4,212458.0,925,229,0.23 0.39 0.00 1.00,212.5 185.2 1.0 405.0
MiniGrid-ObstructedMaze-1Dlh-v0_MiniGrid-DLEnv-random-v0_Quantization_3_3,287289.0,2144,134,0.00 0.03 0.00 0.55,287.3 7.8 144.0 288.0
MiniGrid-DLTestingW16H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Quantization_1_1,537012.0,1968,272,0.61 0.32 0.00 1.00,537.0 426.4 1.0 1280.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Quantization_3_3,1056564.0,2102,502,0.18 0.35 0.00 1.00,1056.6 441.3 1.0 1280.0
MiniGrid-DoorKey-5x5-v0_MiniGrid-DLEnv-random-v0_Original_1_1,233155.0,1948,119,0.08 0.19 0.00 0.93,233.2 44.8 19.0 250.0
MiniGrid-Empty-16x16-v0_MiniGrid-DLEnv-random-v0_Original_5_5,643202.0,2266,283,0.41 0.30 0.00 0.92,643.2 299.6 86.0 1024.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Original_3_3,958741.0,1789,536,0.26 0.38 0.00 1.00,958.7 475.1 1.0 1280.0
MiniGrid-DLEnv-random-v0_MiniGrid-MultiRoom-N2-S4-v0_Adaptive_Hierachical_5_5,192710.0,1808,106,0.24 0.40 0.00 1.00,192.7 183.2 1.0 405.0
MiniGrid-MultiRoom-N2-S4-v0_MiniGrid-DLEnv-random-v0_Original_5_5,39301.0,2144,18,0.02 0.10 0.00 0.89,39.3 3.7 5.0 40.0
MiniGrid-DLTestingW16H9T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Quantization_5_5,406456.0,1515,268,0.71 0.28 0.00 1.00,406.5 378.7 1.0 1280.0
MiniGrid-ObstructedMaze-1Dlh-v0_MiniGrid-DLEnv-random-v0_Original_4_4,287225.0,1899,151,0.00 0.04 0.00 0.61,287.2 8.4 124.0 288.0
MiniGrid-DoorKey-5x5-v0_MiniGrid-DLEnv-random-v0_Original_2_2,230107.0,1917,120,0.09 0.20 0.00 0.90,230.1 47.0 27.0 250.0
MiniGrid-UnlockPickup-v0_MiniGrid-DLEnv-random-v0_Original_3_3,286818.0,1537,186,0.01 0.05 0.00 0.62,286.8 11.3 120.0 288.0
MiniGrid-UnlockPickup-v0_MiniGrid-DLEnv-random-v0_Quantization_5_5,289599.0,1573,184,0.00 0.05 0.00 0.84,287.0 13.3 52.0 288.0
MiniGrid-MultiRoom-N6-v0_MiniGrid-DLEnv-random-v0_Original_5_5,120960.0,2077,58,0.00 0.00 0.00 0.00,120.0 0.0 120.0 120.0
MiniGrid-ObstructedMaze-1Dlh-v0_MiniGrid-DLEnv-random-v0_Quantization_4_4,290066.0,1667,174,0.00 0.03 0.00 0.71,287.5 8.7 93.0 288.0
MiniGrid-DLTestingW9H9T1Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Hierachical_1_1,1070196.0,1203,889,0.18 0.31 0.00 0.95,1070.2 385.4 67.0 1280.0
MiniGrid-DLEnv-random-v0_MiniGrid-MultiRoom-N2-S4-v0_Adaptive_Quantization_1_1,209422.0,866,241,0.23 0.38 0.00 1.00,209.4 179.3 1.0 405.0
MiniGrid-DLTestingW9H9T2Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Hierachical_1_1,22683.0,1037,21,0.10 0.29 0.00 1.00,22.7 47.3 1.0 472.0
MiniGrid-ObstructedMaze-1Dlhb-v0_MiniGrid-DLEnv-random-v0_Quantization_3_3,290117.0,2176,133,0.00 0.02 0.00 0.43,287.8 4.2 182.0 288.0
MiniGrid-DLTestingW16H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Original_2_2,541336.0,1726,313,0.60 0.34 0.00 1.00,541.3 444.4 1.0 1280.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Quantization_1_1,773206.0,1168,661,0.42 0.37 0.00 1.00,773.2 471.0 1.0 1280.0
MiniGrid-DLTestingW16H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Original_4_4,627234.0,1696,369,0.53 0.37 0.00 1.00,627.2 480.8 2.0 1280.0
MiniGrid-ObstructedMaze-1Dlhb-v0_MiniGrid-DLEnv-random-v0_Original_4_4,290207.0,1886,153,0.00 0.01 0.00 0.40,287.9 3.1 191.0 288.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Quantization_4_4,1183256.0,1559,759,0.08 0.26 0.00 1.00,1183.3 332.6 1.0 1280.0
MiniGrid-UnlockPickup-v0_MiniGrid-DLEnv-random-v0_Original_5_5,286958.0,2139,134,0.00 0.04 0.00 0.72,287.0 11.2 89.0 288.0
MiniGrid-DLTestingW16H9T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Original_5_5,663628.0,1628,407,0.51 0.37 0.00 1.00,663.6 477.0 1.0 1280.0
MiniGrid-DistShift1-v0_MiniGrid-DLEnv-random-v0_Original_4_4,76630.0,2002,38,0.60 0.30 0.00 0.93,76.6 40.7 7.0 252.0
MiniGrid-ObstructedMaze-1Dlh-v0_MiniGrid-DLEnv-random-v0_Original_3_3,286400.0,1543,185,0.01 0.05 0.00 0.65,286.4 13.1 111.0 288.0
MiniGrid-ObstructedMaze-1Dlh-v0_MiniGrid-DLEnv-random-v0_Quantization_5_5,289998.0,1568,184,0.00 0.02 0.00 0.58,287.7 6.0 134.0 288.0
MiniGrid-DistShift1-v0_MiniGrid-DLEnv-random-v0_Quantization_3_3,66290.0,2252,29,0.68 0.28 0.00 0.93,66.3 46.5 6.0 252.0
MiniGrid-ObstructedMaze-1Dlhb-v0_MiniGrid-DLEnv-random-v0_Quantization_4_4,290304.0,1624,178,0.00 0.00 0.00 0.00,288.0 0.0 288.0 288.0
MiniGrid-DLTestingW16H9T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Hierachical_3_3,957090.0,1545,619,0.27 0.37 0.00 1.00,957.1 469.9 1.0 1280.0
MiniGrid-DLTestingW16H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Quantization_2_2,625352.0,1513,413,0.54 0.36 0.00 1.00,625.4 465.4 1.0 1280.0
MiniGrid-DLTestingW16H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Quantization_5_5,762757.0,1666,457,0.42 0.40 0.00 1.00,762.8 511.6 1.0 1280.0
MiniGrid-DLTestingW9H9T0Objects-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Hierachical_1_1,142557.0,1172,121,0.61 0.44 0.00 1.00,142.6 235.9 1.0 1280.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Quantization_3_3,1059600.0,1313,806,0.18 0.34 0.00 1.00,1059.6 425.7 2.0 1280.0
MiniGrid-DistShift2-v0_MiniGrid-DLEnv-random-v0_Original_4_4,99268.0,1968,50,0.33 0.36 0.00 0.93,99.3 69.3 9.0 252.0
MiniGrid-DLTestingW9H9T1Goal-random-v0_MiniGrid-Empty-5x5-v0_Quantization_2_2,1078725.0,2138,504,0.17 0.31 0.00 0.97,1078.7 380.5 40.0 1280.0
MiniGrid-DistShift2-v0_MiniGrid-DLEnv-random-v0_Quantization_3_3,29149.0,2137,13,0.70 0.35 0.00 0.94,29.1 17.3 2.0 167.0
MiniGrid-DLTestingW9H9T2Goal-random-v0_MiniGrid-Empty-5x5-v0_Quantization_2_2,15323.0,1810,8,0.08 0.28 0.00 1.00,15.3 13.9 1.0 86.0
MiniGrid-ObstructedMaze-1Dlh-v0_MiniGrid-DLEnv-random-v0_Original_5_5,286904.0,2138,134,0.00 0.05 0.00 0.75,286.9 11.9 80.0 288.0
MiniGrid-DistShift1-v0_MiniGrid-DLEnv-random-v0_Quantization_4_4,84176.0,1645,51,0.23 0.33 0.00 0.92,84.2 63.3 3.0 252.0
MiniGrid-DLEnv-random-v0_MiniGrid-MultiRoom-N2-S4-v0_Adaptive_Quantization_2_2,198096.0,1422,139,0.25 0.42 0.00 1.00,198.1 190.6 1.0 405.0
MiniGrid-DLTestingW16H9T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Quantization_4_4,653103.0,1221,534,0.51 0.40 0.00 1.00,653.1 512.5 1.0 1280.0
MiniGrid-DLTestingW16H9T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Quantization_3_3,943144.0,2100,449,0.27 0.40 0.00 1.00,943.1 510.7 1.0 1280.0
MiniGrid-DLTestingW9H9T0Objects-random-v0_MiniGrid-Empty-5x5-v0_Quantization_2_2,66093.0,2041,32,0.62 0.45 0.00 1.00,66.0 79.7 1.0 769.0
MiniGrid-DistShift2-v0_MiniGrid-DLEnv-random-v0_Quantization_4_4,46503.0,1602,29,0.62 0.37 0.00 0.94,46.5 28.7 2.0 221.0
MiniGrid-DLTestingW9H9T1Goal-random-v0_MiniGrid-Empty-5x5-v0_Original_1_1,1031817.0,1530,674,0.20 0.34 0.00 0.98,1031.8 423.8 30.0 1280.0
MiniGrid-DoorKey-5x5-v0_MiniGrid-DLEnv-random-v0_Original_4_4,213920.0,2007,106,0.16 0.26 0.00 0.93,213.9 60.9 20.0 250.0
MiniGrid-DLTestingW9H9T2Goal-random-v0_MiniGrid-Empty-5x5-v0_Original_1_1,10812.0,1255,8,0.05 0.22 0.00 1.00,10.8 8.0 1.0 45.0
MiniGrid-ObstructedMaze-1Dlhb-v0_MiniGrid-DLEnv-random-v0_Original_3_3,290206.0,1545,187,0.00 0.01 0.00 0.41,287.9 3.1 190.0 288.0
MiniGrid-ObstructedMaze-1Dlhb-v0_MiniGrid-DLEnv-random-v0_Quantization_5_5,290250.0,1549,187,0.00 0.01 0.00 0.27,287.9 1.7 234.0 288.0
MiniGrid-DLTestingW9H9T1Objects-random-v0_MiniGrid-Empty-5x5-v0_Quantization_2_2,106703.0,2140,49,0.17 0.37 0.00 1.00,106.7 252.9 1.0 1280.0
MiniGrid-DLTestingW16H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Hierachical_5_5,667292.0,1137,586,0.51 0.34 0.00 1.00,667.3 446.0 1.0 1280.0
MiniGrid-DistShift1-v0_MiniGrid-DLEnv-random-v0_Original_3_3,11813.0,1655,7,0.01 0.07 0.00 0.88,11.8 9.6 2.0 88.0
MiniGrid-DLTestingW9H9T2Objects-random-v0_MiniGrid-Empty-5x5-v0_Quantization_2_2,16242.0,1904,8,0.18 0.38 0.00 1.00,16.2 14.8 1.0 110.0
MiniGrid-DLTestingW9H9T1Goal-random-v0_MiniGrid-Empty-5x5-v0_Quantization_1_1,1119359.0,2079,538,0.14 0.28 0.00 0.97,1119.4 340.3 46.0 1280.0
MiniGrid-DLTestingW9H9T1Objects-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Hierachical_1_1,191095.0,1202,159,0.15 0.35 0.00 1.00,191.1 384.7 1.0 1280.0
MiniGrid-DistShift2-v0_MiniGrid-DLEnv-random-v0_Original_3_3,11923.0,1678,7,0.00 0.00 0.00 0.00,11.9 12.1 2.0 158.0
MiniGrid-DLTestingW9H9T2Goal-random-v0_MiniGrid-Empty-5x5-v0_Quantization_1_1,12000.0,1792,6,0.10 0.30 0.00 1.00,12.0 10.9 1.0 73.0
MiniGrid-ObstructedMaze-1Dlhb-v0_MiniGrid-DLEnv-random-v0_Original_5_5,290304.0,2133,136,0.00 0.00 0.00 0.00,288.0 0.0 288.0 288.0
MiniGrid-DLTestingW9H9T1Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Hierachical_4_4,1110551.0,1406,789,0.15 0.27 0.00 0.96,1110.6 328.0 57.0 1280.0
MiniGrid-DLTestingW16H16T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Quantization_5_5,809639.0,1562,518,0.39 0.38 0.00 1.00,809.6 480.1 1.0 1280.0
MiniGrid-DLTestingW9H9T2Goal-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Hierachical_4_4,7642.0,1229,6,0.08 0.27 0.00 1.00,7.6 5.8 1.0 53.0
MiniGrid-DistShift1-v0_MiniGrid-DLEnv-random-v0_Quantization_5_5,111531.0,1606,69,0.08 0.19 0.00 0.89,111.5 83.6 2.0 252.0
MiniGrid-DLTestingW9H9T2Objects-random-v0_MiniGrid-Empty-5x5-v0_Adaptive_Hierachical_1_1,28913.0,1081,26,0.12 0.33 0.00 1.00,28.9 60.2 1.0 610.0
MiniGrid-DLTestingW9H9T0Objects-random-v0_MiniGrid-Empty-5x5-v0_Original_1_1,121479.0,1398,86,0.63 0.44 0.00 1.00,121.5 222.9 1.0 1280.0
MiniGrid-DoorKey-5x5-v0_MiniGrid-DLEnv-random-v0_Quantization_3_3,242605.0,2268,106,0.04 0.13 0.00 0.88,242.6 28.2 34.0 250.0
MiniGrid-DLTestingW9H9T0Objects-random-v0_MiniGrid-Empty-5x5-v0_Quantization_1_1,83429.0,1894,44,0.62 0.45 0.00 1.00,83.4 121.5 1.0 1252.0
MiniGrid-DLTestingW16H9T0Goal-random-v0_MiniGrid-Empty-5x5-v0_Original_3_3,972269.0,1697,572,0.26 0.36 0.00 1.00,972.3 455.2 1.0 1280.0
MiniGrid-DLTestingW16H16T1Objects-random-v0_MiniGrid-Empty-5x5-v0_Quantization_2_2,179826.0,2120,84,0.14 0.33 0.00 1.00,179.6 282.4 1.0 1280.0
MiniGrid-DLTestingW9H16T0Goal-random-v0_MiniGrid-MultiRoom-N2-S4-v0_Adaptive_Hierachical_1_1,1191208.0,1105,1078,0.07 0.25 0.00 1.00,1191.2 312.9 1.0 1280.0
MiniGrid-DistShift2-v0_MiniGrid-DLEnv-random-v0_Quantization_5_5,68048.0,1644,41,0.62 0.29 0.00 0.93,68.0 41.6 2.0 252.0
MiniGrid-DoorKey-5x5-v0_MiniGrid-DLEnv-random-v0_Quantization_4_4,241362.0,1614,149,0.04 0.14 0.00 0.94,241.4 31.9 17.0 250.0
